panel_id,hogar_id,ola,ano_encuesta,lat,lon,zona,region
P0763,2130729,2,2013,6.262656,-75.594826,1,2
P0764,2130730,2,2013,7.56887,-75.104817,2,7
P0765,2130731,2,2013,4.573329,-74.14244,1,1
P0766,2130732,2,2013,4.551916,-74.070345,1,1
P0768,2130734,2,2013,6.240317,-75.484856,1,2
P0769,2130735,2,2013,3.652412,-75.137854,2,1
P0770,2130736,2,2013,5.917257,-72.670775,2,6
P0771,2130737,2,2013,4.600991,-74.113465,1,1
P0772,2130738,2,2013,8.720765,-75.777221,2,9
P0773,2130739,2,2013,3.435222,-76.511711,1,3
P0774,2130740,2,2013,6.266235,-75.667455,1,2
P0775,2130741,2,2013,4.667708,-74.037971,1,1
P0776,2130742,2,2013,11.005295,-74.76954,1,4
P0777,2130743,2,2013,6.095258,-73.012747,2,6
P0778,2130744,2,2013,3.349003,-76.445659,1,3
P0779,2130745,2,2013,10.402363,-75.494755,1,5
P0781,2130747,2,2013,10.488539,-75.565052,1,5
P0782,2130748,2,2013,5.830221,-73.021736,2,6
P0784,2130750,2,2013,4.446433,-73.987614,1,1
P0785,2130751,2,2013,4.732558,-73.990088,1,1
P0786,2130752,2,2013,4.545845,-73.911862,1,1
P0787,2130753,2,2013,4.724459,-74.26637,1,1
P0788,2130754,2,2013,8.431799,-75.774338,2,9
P0789,2130755,2,2013,11.0061,-74.768598,1,4
P0790,2130756,2,2013,6.982174,-75.840905,2,7
P0792,2130758,2,2013,2.209755,-77.674765,2,8
P0793,2130759,2,2013,4.613398,-73.92218,1,1
P0794,2130760,2,2013,10.302956,-75.497664,1,5
P0795,2130761,2,2013,5.75809,-73.037452,2,6
P0797,2130762,2,2013,8.197008,-75.293394,2,9
P0798,2130763,2,2013,4.541005,-74.023839,1,1
P0799,2130764,2,2013,6.22139,-75.630661,1,2
P0801,2130766,2,2013,4.711816,-74.112878,1,1
P0802,2130767,2,2013,4.569054,-73.96894,1,1
P0803,2130768,2,2013,3.494308,-76.420177,1,3
P0804,2130769,2,2013,4.612725,-74.122698,1,1
P0805,2130770,2,2013,4.735115,-74.100582,1,1
P0807,2130772,2,2013,3.493366,-76.469251,1,3
P0808,2130773,2,2013,10.991996,-74.799513,1,4
P0809,2130774,2,2013,6.520869,-75.354239,2,7
P0810,2130775,2,2013,6.211959,-75.52578,1,2
P0811,2130776,2,2013,1.504626,-77.631182,2,8
P0812,2130777,2,2013,10.966085,-74.781169,1,4
P0813,2130778,2,2013,5.908106,-73.092232,2,6
P0814,2130779,2,2013,6.21583,-75.684469,1,2
P0816,2130781,2,2013,3.756145,-74.682529,2,1
P0817,2130782,2,2013,4.689234,-74.099524,1,1
P0818,2130783,2,2013,7.211894,-75.388484,2,7
P0819,2130784,2,2013,3.441617,-76.41828,1,3
P0820,2130785,2,2013,6.335064,-75.577924,1,2
P0823,2130787,2,2013,4.727386,-74.046729,1,1
P0825,2130789,2,2013,8.391947,-75.731473,2,9
P0826,2130790,2,2013,6.775224,-75.896237,2,7
P0827,2130791,2,2013,4.005101,-74.032398,2,1
P0828,2130792,2,2013,6.971863,-76.510508,2,7
P0829,2130793,2,2013,3.35895,-76.58701,1,3
P0830,2130794,2,2013,6.86402,-75.857457,2,7
P0832,2130796,2,2013,1.2971,-77.364499,2,8
P0833,2130797,2,2013,4.64645,-74.02541,1,1
P0834,2130798,2,2013,5.950299,-73.047232,2,6
P0835,2130799,2,2013,6.856768,-75.293773,2,7
P0836,2130800,2,2013,4.24177,-74.843693,2,1
P0837,2130801,2,2013,4.079975,-74.778151,2,1
P0838,2130802,2,2013,4.422242,-74.910325,2,1
P0839,2130803,2,2013,6.156064,-75.579021,1,2
P0840,2130804,2,2013,6.290738,-75.584992,1,2
P0841,2130805,2,2013,6.136555,-75.573383,1,2
P0842,2130806,2,2013,3.911,-74.586172,2,1
P0843,2130807,2,2013,4.586939,-74.132412,1,1
P0844,2130808,2,2013,8.782864,-75.11567,2,9
P0846,2130810,2,2013,8.030281,-75.597942,2,9
P0847,2130811,2,2013,6.116538,-75.492576,1,2
P0849,2130813,2,2013,6.219805,-75.512085,1,2
P0850,2130814,2,2013,6.854858,-75.734712,2,7
P0852,2130815,2,2013,6.406462,-75.510363,1,2
P0853,2130816,2,2013,4.053529,-74.005104,2,1
P0854,2130817,2,2013,10.959299,-74.86074,1,4
P0855,2130818,2,2013,4.791316,-74.103736,1,1
P0856,2130819,2,2013,7.177637,-75.35689,2,7
P0857,2130820,2,2013,8.761233,-75.405463,2,9
P0858,2130821,2,2013,10.403253,-75.492617,1,5
P0862,2130823,2,2013,6.109595,-72.896598,2,6
P0863,2130824,2,2013,10.960125,-74.810944,1,4
P0864,2130825,2,2013,3.541883,-76.493642,1,3
P0865,2130826,2,2013,7.169786,-75.545619,2,7
P0866,2130827,2,2013,6.287516,-75.527069,1,2
P0867,2130828,2,2013,4.707296,-74.086424,1,1
P0868,2130829,2,2013,4.838993,-73.957115,1,1
P0869,2130830,2,2013,1.373814,-77.686464,2,8
P0870,2130831,2,2013,4.668438,-74.076979,1,1
P0871,2130832,2,2013,4.728621,-74.036922,1,1
P0874,2130834,2,2013,9.070582,-75.242916,2,9
P0875,2130835,2,2013,10.902985,-74.810087,1,4
P0876,2130836,2,2013,6.214606,-75.573824,1,2
P0877,2130837,2,2013,8.974664,-74.870802,2,9
P0879,2130839,2,2013,3.383314,-76.531399,1,3
P0880,2130840,2,2013,1.52909,-77.268042,2,8
P0882,2130842,2,2013,4.266463,-74.651294,2,1
P0883,2130843,2,2013,4.732604,-74.065169,1,1
P0884,2130844,2,2013,6.265412,-75.568318,1,2
P0888,2130846,2,2013,3.511653,-76.555484,1,3
P0890,2130847,2,2013,4.736965,-74.032792,1,1
P0891,2130848,2,2013,8.563754,-75.634705,2,9
P0894,2130851,2,2013,8.747325,-75.246387,2,9
P0895,2130852,2,2013,3.525011,-76.486866,1,3
P0896,2130853,2,2013,10.307313,-75.439913,1,5
P0897,2130854,2,2013,10.924921,-74.691057,1,4
P0898,2130855,2,2013,4.196374,-74.668241,2,1
P0899,2130856,2,2013,6.33967,-75.567715,1,2
P0900,2130857,2,2013,4.737776,-74.052106,1,1
P0901,2130858,2,2013,10.348186,-75.472534,1,5
P0903,2130859,2,2013,8.633123,-75.663211,2,9
P0904,2130860,2,2013,5.774158,-73.452979,2,6
P0909,2130863,2,2013,10.443748,-75.53177,1,5
P0910,2130864,2,2013,1.889941,-77.650122,2,8
P0913,2130867,2,2013,4.106643,-74.371193,2,1
P0914,2130868,2,2013,10.339421,-75.481987,1,5
P0915,2130869,2,2013,10.369342,-75.474678,1,5
P0916,2130870,2,2013,4.168562,-74.379757,2,1
P0917,2130871,2,2013,3.539032,-74.670859,2,1
P0918,2130872,2,2013,4.197177,-74.61634,2,1
P0919,2130873,2,2013,4.676087,-74.239923,1,1
P0921,2130875,2,2013,4.620352,-74.131508,1,1
P0922,2130876,2,2013,8.859605,-75.477419,2,9
P0923,2130877,2,2013,4.625771,-74.254723,1,1
P0924,2130878,2,2013,4.686542,-74.171253,1,1
P0925,2130879,2,2013,6.236725,-75.540072,1,2
P0926,2130880,2,2013,4.720812,-74.109887,1,1
P0927,2130881,2,2013,3.822382,-74.730948,2,1
P0928,2130882,2,2013,6.284619,-75.606169,1,2
P0929,2130883,2,2013,10.437247,-75.53253,1,5
P0930,2130884,2,2013,6.990725,-75.525513,2,7
P0931,2130885,2,2013,8.154258,-75.317871,2,9
P0933,2130887,2,2013,1.783141,-77.388734,2,8
P0934,2130888,2,2013,3.982946,-74.643793,2,1
P0935,2130889,2,2013,5.430867,-72.954896,2,6
P0936,2130890,2,2013,4.419864,-74.630929,2,1
P0938,2130892,2,2013,10.400419,-75.482069,1,5
P0939,2130893,2,2013,10.968593,-74.820499,1,4
P0940,2130894,2,2013,5.658717,-73.012874,2,6
P0942,2130896,2,2013,3.48204,-76.47238,1,3
P0943,2130897,2,2013,5.742835,-73.001358,2,6
P0945,2130899,2,2013,5.572358,-72.620012,2,6
P0946,2130900,2,2013,6.239533,-73.358195,2,6
P0947,2130901,2,2013,4.604801,-74.05101,1,1
P0949,2130903,2,2013,8.014147,-75.162404,2,9
P0950,2130904,2,2013,3.419993,-76.481577,1,3
P0951,2130905,2,2013,4.710988,-73.998149,1,1
P0952,2130906,2,2013,1.601429,-77.880655,2,8
P0955,2130907,2,2013,4.535177,-74.074591,1,1
P0957,2130909,2,2013,1.239797,-77.111883,2,8
P0958,2130910,2,2013,10.957779,-74.761566,1,4
P0959,2130911,2,2013,3.458445,-76.50231,1,3
P0960,2130912,2,2013,6.59528,-75.744519,2,7
P0961,2130913,2,2013,6.23593,-75.605096,1,2
P0962,2130914,2,2013,6.25657,-75.552129,1,2
P0963,2130915,2,2013,4.646265,-74.117505,1,1
P0964,2130916,2,2013,3.455354,-76.612182,1,3
P0965,2130917,2,2013,10.902592,-74.744822,1,4
P0966,2130918,2,2013,10.950504,-74.816069,1,4
P0967,2130919,2,2013,7.14815,-75.887335,2,7
P0968,2130920,2,2013,4.642627,-74.00809,1,1
P0969,2130921,2,2013,5.934,-72.956175,2,6
P0970,2130922,2,2013,10.472952,-75.472765,1,5
P0971,2130923,2,2013,4.743351,-74.239812,1,1
P0974,2130925,2,2013,5.66794,-72.541081,2,6
P0975,2130926,2,2013,8.157934,-75.12655,2,9
P0978,2130929,2,2013,6.799535,-74.996489,2,7
P0979,2130930,2,2013,5.962061,-73.231786,2,6
P0980,2130931,2,2013,4.245733,-74.612127,2,1
P0983,2130934,2,2013,11.003069,-74.830292,1,4
P0985,2130935,2,2013,4.683096,-74.097317,1,1
P0986,2130936,2,2013,3.397788,-76.444637,1,3
P0987,2130937,2,2013,8.629359,-75.877511,2,9
P0988,2130938,2,2013,4.645032,-73.9775,1,1
P0989,2130939,2,2013,10.97767,-74.789136,1,4
P0990,2130940,2,2013,4.648783,-74.117001,1,1
P0991,2130941,2,2013,10.410149,-75.456567,1,5
P0992,2130942,2,2013,4.537718,-74.001053,1,1
P0993,2130943,2,2013,10.40564,-75.470575,1,5
P0994,2130944,2,2013,7.243037,-74.563825,2,7
P0995,2130945,2,2013,3.413943,-76.59753,1,3
P0997,2130947,2,2013,6.200182,-72.577487,2,6
P0998,2130948,2,2013,6.34209,-75.619939,1,2
P0999,2130949,2,2013,7.343137,-75.338455,2,7
P1000,2130950,2,2013,6.186271,-75.493697,1,2
P0001,3160001,3,2016,5.594616,-73.415786,2,6
P0002,3160002,3,2016,6.634064,-75.932552,2,7
P0003,3160003,3,2016,4.64523,-74.014143,1,1
P0005,3160004,3,2016,4.642207,-74.218039,1,1
P0006,3160005,3,2016,4.702575,-74.157722,1,1
P0007,3160006,3,2016,7.408641,-75.485684,2,7
P0008,3160007,3,2016,6.89877,-76.046413,2,7
P0009,3160008,3,2016,10.932723,-74.7268,1,4
P0010,3160009,3,2016,10.977636,-74.785321,1,4
P0011,3160010,3,2016,4.580855,-73.982543,1,1
P0012,3160011,3,2016,1.527153,-77.143051,2,8
P0013,3160012,3,2016,5.811209,-73.164197,2,6
P0014,3160013,3,2016,4.175019,-74.414832,2,1
P0015,3160014,3,2016,7.300452,-75.422887,2,7
P0016,3160015,3,2016,5.652025,-73.225995,2,6
P0017,3160016,3,2016,10.934496,-74.724541,1,4
P0018,3160017,3,2016,6.22548,-75.486785,1,2
P0019,3160018,3,2016,7.634418,-75.599021,2,7
P0020,3160019,3,2016,6.818118,-75.725767,2,7
P0021,3160020,3,2016,6.307581,-75.68265,1,2
P0023,3160021,3,2016,4.357395,-74.614952,2,1
P0024,3160022,3,2016,6.336388,-75.682788,1,2
P0025,3160023,3,2016,6.256141,-75.494024,1,2
P0026,3160024,3,2016,1.477986,-77.169866,2,8
P0027,3160025,3,2016,1.953825,-77.327242,2,8
P0028,3160026,3,2016,10.327153,-75.4498,1,5
P0029,3160027,3,2016,3.504344,-76.558728,1,3
P0030,3160028,3,2016,3.442305,-76.608369,1,3
P0031,3160029,3,2016,6.294906,-75.562218,1,2
P0032,3160030,3,2016,1.424137,-77.759197,2,8
P0033,3160031,3,2016,6.194906,-75.610301,1,2
P0035,3160033,3,2016,8.285616,-75.757213,2,9
P0036,3160034,3,2016,6.352396,-75.560269,1,2
P0037,3160035,3,2016,1.465738,-77.591812,2,8
P0038,3160036,3,2016,1.718125,-77.519325,2,8
P0040,3160038,3,2016,6.225861,-75.492329,1,2
P0041,3160039,3,2016,3.472695,-76.484937,1,3
P0042,3160040,3,2016,4.539314,-73.985715,1,1
P0043,3160041,3,2016,6.110742,-73.725733,2,6
P0045,3160043,3,2016,8.327526,-75.106435,2,9
P0046,3160044,3,2016,4.635373,-74.158619,1,1
P0047,3160045,3,2016,11.016991,-74.858848,1,4
P0050,3160047,3,2016,8.116959,-75.200225,2,9
P0051,3160048,3,2016,4.681822,-74.24936,1,1
P0052,3160049,3,2016,10.376933,-75.464247,1,5
P0053,3160050,3,2016,10.418559,-75.554133,1,5
P0056,3160052,3,2016,4.605217,-73.976226,1,1
P0057,3160053,3,2016,8.086369,-75.119322,2,9
P0058,3160054,3,2016,8.309692,-75.448955,2,9
P0059,3160055,3,2016,4.691231,-73.977937,1,1
P0061,3160057,3,2016,6.145308,-75.576552,1,2
P0062,3160058,3,2016,6.356762,-75.590167,1,2
P0063,3160059,3,2016,8.715291,-75.69019,2,9
P0064,3160060,3,2016,8.562594,-75.270413,2,9
P0065,3160061,3,2016,7.318365,-75.579972,2,7
P0066,3160062,3,2016,4.663949,-74.174663,1,1
P0068,3160064,3,2016,6.588224,-75.921857,2,7
P0069,3160065,3,2016,8.361579,-75.654677,2,9
P0070,3160066,3,2016,6.2185,-75.531156,1,2
P0072,3160068,3,2016,8.788217,-75.509505,2,9
P0075,3160070,3,2016,3.473831,-76.517973,1,3
P0076,3160071,3,2016,7.204737,-75.624192,2,7
P0077,3160072,3,2016,6.290156,-75.58122,1,2
P0079,3160074,3,2016,8.534589,-75.135884,2,9
P0080,3160075,3,2016,7.368573,-75.560175,2,7
P0081,3160076,3,2016,10.955981,-74.758654,1,4
P0082,3160077,3,2016,3.481807,-76.565908,1,3
P0083,3160078,3,2016,1.369474,-77.319558,2,8
P0084,3160079,3,2016,4.718085,-73.984292,1,1
P0085,3160080,3,2016,5.679126,-72.786053,2,6
P0086,3160081,3,2016,3.539702,-76.534109,1,3
P0087,3160082,3,2016,4.599608,-74.022944,1,1
P0088,3160083,3,2016,6.179186,-75.533447,1,2
P0089,3160084,3,2016,7.43372,-75.861444,2,7
P0090,3160085,3,2016,6.259844,-75.516594,1,2
P0091,3160086,3,2016,3.513795,-76.535657,1,3
P0092,3160087,3,2016,5.878613,-73.457112,2,6
P0093,3160088,3,2016,8.049639,-76.192005,2,9
P0094,3160089,3,2016,6.312099,-75.635247,1,2
P0095,3160090,3,2016,4.724236,-74.062658,1,1
P0096,3160091,3,2016,7.179553,-75.67256,2,7
P0097,3160092,3,2016,8.616298,-75.534469,2,9
P0098,3160093,3,2016,5.680552,-73.100468,2,6
P0099,3160094,3,2016,6.674121,-75.240147,2,7
P0100,3160095,3,2016,4.57874,-74.204478,1,1
P0101,3160096,3,2016,10.337812,-75.529143,1,5
P0104,3160099,3,2016,4.130285,-74.822128,2,1
P0105,3160100,3,2016,1.414144,-77.854868,2,8
P0106,3160101,3,2016,4.652057,-74.162905,1,1
P0107,3160102,3,2016,5.708712,-73.207997,2,6
P0111,3160105,3,2016,3.477578,-76.567586,1,3
P0113,3160106,3,2016,3.736675,-74.69823,2,1
P0114,3160107,3,2016,4.708076,-74.086906,1,1
P0116,3160109,3,2016,1.658087,-77.177158,2,8
P0118,3160110,3,2016,6.266632,-75.617588,1,2
P0119,3160111,3,2016,6.343928,-75.588663,1,2
P0120,3160112,3,2016,4.674161,-74.002253,1,1
P0121,3160113,3,2016,8.784681,-75.737425,2,9
P0122,3160114,3,2016,8.504425,-74.97422,2,9
P0123,3160115,3,2016,7.415059,-75.427468,2,7
P0124,3160116,3,2016,8.555603,-75.650195,2,9
P0125,3160117,3,2016,5.550379,-72.956899,2,6
P0128,3160119,3,2016,3.976798,-74.47383,2,1
P0129,3160120,3,2016,6.285854,-75.55505,1,2
P0130,3160121,3,2016,3.42526,-76.556778,1,3
P0131,3160122,3,2016,6.28278,-75.588609,1,2
P0132,3160123,3,2016,3.824384,-73.860844,2,1
P0133,3160124,3,2016,6.367796,-75.547015,1,2
P0137,3160126,3,2016,8.906279,-75.322336,2,9
P0139,3160127,3,2016,10.390008,-75.539515,1,5
P0140,3160128,3,2016,4.660644,-74.012949,1,1
P0141,3160129,3,2016,8.487666,-75.507592,2,9
P0142,3160130,3,2016,3.454643,-76.485707,1,3
P0143,3160131,3,2016,7.338608,-75.768972,2,7
P0144,3160132,3,2016,10.447046,-75.524987,1,5
P0145,3160133,3,2016,6.147137,-72.603513,2,6
P0146,3160134,3,2016,4.254393,-74.400183,2,1
P0148,3160135,3,2016,6.246048,-75.660867,1,2
P0151,3160137,3,2016,6.170106,-75.592192,1,2
P0152,3160138,3,2016,8.097068,-75.579286,2,9
P0153,3160139,3,2016,3.479799,-76.49992,1,3
P0154,3160140,3,2016,10.462761,-75.530503,1,5
P0155,3160141,3,2016,4.59541,-74.184623,1,1
P0156,3160142,3,2016,4.687848,-73.954724,1,1
P0157,3160143,3,2016,3.387876,-76.544245,1,3
P0158,3160144,3,2016,4.652525,-74.202757,1,1
P0160,3160146,3,2016,10.996805,-74.820612,1,4
P0161,3160147,3,2016,3.4316,-76.621123,1,3
P0163,3160148,3,2016,4.814677,-74.06011,1,1
P0164,3160149,3,2016,5.705109,-72.98782,2,6
P0165,3160150,3,2016,6.657819,-75.650634,2,7
P0166,3160151,3,2016,6.932245,-75.138471,2,7
P0167,3160152,3,2016,6.093662,-72.667674,2,6
P0168,3160153,3,2016,4.593587,-74.920931,2,1
P0170,3160154,3,2016,10.899422,-74.805617,1,4
P0171,3160155,3,2016,3.42927,-76.507616,1,3
P0172,3160156,3,2016,4.626606,-74.034674,1,1
P0173,3160157,3,2016,1.984515,-77.771055,2,8
P0175,3160158,3,2016,10.984041,-74.756283,1,4
P0176,3160159,3,2016,3.682495,-74.494523,2,1
P0177,3160160,3,2016,7.444959,-75.769001,2,7
P0178,3160161,3,2016,6.911116,-74.753853,2,7
P0179,3160162,3,2016,6.094271,-73.211242,2,6
P0180,3160163,3,2016,8.57378,-75.878688,2,9
P0181,3160164,3,2016,8.22956,-75.434854,2,9
P0183,3160166,3,2016,4.643363,-74.220343,1,1
P0185,3160168,3,2016,4.385406,-74.5415,2,1
P0187,3160170,3,2016,4.614707,-73.9548,1,1
P0188,3160171,3,2016,4.595523,-74.041109,1,1
P0189,3160172,3,2016,6.255748,-75.48947,1,2
P0190,3160173,3,2016,1.498688,-77.626692,2,8
P0191,3160174,3,2016,10.393655,-75.540872,1,5
P0192,3160175,3,2016,1.652964,-77.588295,2,8
P0194,3160176,3,2016,5.990491,-73.362537,2,6
P0195,3160177,3,2016,4.30211,-74.472,2,1
P0198,3160179,3,2016,6.184302,-75.575614,1,2
P0199,3160180,3,2016,4.624346,-74.093004,1,1
P0200,3160181,3,2016,8.259162,-75.499723,2,9
P0201,3160182,3,2016,3.485745,-76.514792,1,3
P0202,3160183,3,2016,1.652894,-77.702655,2,8
P0203,3160184,3,2016,4.619056,-74.176479,1,1
P0207,3160188,3,2016,5.652158,-73.005554,2,6
P0208,3160189,3,2016,4.624665,-74.019339,1,1
P0209,3160190,3,2016,10.3653,-75.546022,1,5
P0211,3160192,3,2016,10.92905,-74.714708,1,4
P0213,3160194,3,2016,4.138638,-74.090769,2,1
P0214,3160195,3,2016,6.304174,-75.670837,1,2
P0215,3160196,3,2016,6.020029,-73.259736,2,6
P0216,3160197,3,2016,3.770199,-74.533245,2,1
P0217,3160198,3,2016,1.186024,-77.464751,2,8
P0218,3160199,3,2016,8.010776,-75.628176,2,9
P0219,3160200,3,2016,3.472955,-73.921601,2,1
P0220,3160201,3,2016,3.387158,-76.465112,1,3
P0221,3160202,3,2016,4.72419,-74.186719,1,1
P0222,3160203,3,2016,1.545767,-77.162802,2,8
P0223,3160204,3,2016,1.423847,-77.371934,2,8
P0225,3160205,3,2016,4.629984,-74.117361,1,1
P0226,3160206,3,2016,8.173463,-75.970194,2,9
P0229,3160208,3,2016,4.670807,-73.919841,1,1
P0230,3160209,3,2016,4.541036,-73.92842,1,1
P0231,3160210,3,2016,6.582231,-75.140852,2,7
P0233,3160212,3,2016,4.696889,-73.904623,1,1
P0234,3160213,3,2016,6.299143,-75.524946,1,2
P0236,3160215,3,2016,3.344255,-76.554839,1,3
P0237,3160216,3,2016,6.97685,-75.097761,2,7
P0238,3160217,3,2016,11.017933,-74.841956,1,4
P0239,3160218,3,2016,6.263252,-75.506448,1,2
P0240,3160219,3,2016,6.97731,-75.758858,2,7
P0241,3160220,3,2016,5.338854,-72.760654,2,6
P0243,3160221,3,2016,3.478055,-76.546411,1,3
P0244,3160222,3,2016,10.93789,-74.772261,1,4
P0245,3160223,3,2016,5.783275,-73.163541,2,6
P0246,3160224,3,2016,10.352927,-75.500036,1,5
P0247,3160225,3,2016,3.913654,-74.572888,2,1
P0248,3160226,3,2016,1.377096,-77.199592,2,8
P0250,3160228,3,2016,4.597961,-74.194774,1,1
P0251,3160229,3,2016,4.55084,-74.125196,1,1
P0252,3160230,3,2016,4.66745,-74.182236,1,1
P0253,3160231,3,2016,8.239674,-75.844031,2,9
P0255,3160232,3,2016,10.893136,-74.799345,1,4
P0256,3160233,3,2016,10.913955,-74.74691,1,4
P0258,3160235,3,2016,6.916604,-75.381197,2,7
P0259,3160236,3,2016,6.233236,-75.554239,1,2
P0260,3160237,3,2016,6.116919,-75.721409,2,7
P0261,3160238,3,2016,6.126353,-75.563837,1,2
P0263,3160240,3,2016,6.234339,-75.597018,1,2
P0264,3160241,3,2016,3.418864,-76.536785,1,3
P0265,3160242,3,2016,3.441218,-76.521641,1,3
P0267,3160244,3,2016,7.107211,-75.184144,2,7
P0268,3160245,3,2016,3.448024,-76.452191,1,3
P0269,3160246,3,2016,3.759397,-74.889286,2,1
P0272,3160248,3,2016,6.186691,-75.539673,1,2
P0273,3160249,3,2016,6.428712,-75.508658,2,7
P0274,3160250,3,2016,4.600569,-73.926673,1,1
P0276,3160252,3,2016,6.180417,-75.427084,1,2
P0277,3160253,3,2016,6.280216,-75.449006,1,2
P0278,3160254,3,2016,4.623838,-74.044237,1,1
P0282,3160256,3,2016,3.44517,-76.493485,1,3
P0285,3160258,3,2016,6.009539,-73.309411,2,6
P0286,3160259,3,2016,4.522553,-73.911094,1,1
P0287,3160260,3,2016,1.771523,-77.039482,2,8
P0288,3160261,3,2016,4.619054,-74.050472,1,1
P0289,3160262,3,2016,6.608977,-75.554217,2,7
P0290,3160263,3,2016,7.357366,-75.028814,2,7
P0292,3160265,3,2016,6.244045,-75.603353,1,2
P0293,3160266,3,2016,3.447089,-76.522081,1,3
P0294,3160267,3,2016,4.550382,-74.163156,1,1
P0295,3160268,3,2016,6.096589,-72.597035,2,6
P0296,3160269,3,2016,8.270091,-75.13135,2,9
P0297,3160270,3,2016,4.455351,-74.144308,1,1
P0299,3160272,3,2016,3.818035,-73.808277,2,1
P0300,3160273,3,2016,1.715317,-77.380695,2,8
P0301,3160274,3,2016,4.573516,-74.191763,1,1
P0302,3160275,3,2016,4.563449,-74.133868,1,1
P0303,3160276,3,2016,4.685871,-74.183819,1,1
P0304,3160277,3,2016,11.03789,-74.754607,1,4
P0305,3160278,3,2016,8.651369,-76.143478,2,9
P0306,3160279,3,2016,10.975059,-74.858508,1,4
P0307,3160280,3,2016,4.655444,-73.966657,1,1
P0309,3160281,3,2016,10.954977,-74.845808,1,4
P0310,3160282,3,2016,4.783532,-74.253059,1,1
P0311,3160283,3,2016,5.991166,-73.195886,2,6
P0313,3160285,3,2016,10.902755,-74.725165,1,4
P0314,3160286,3,2016,6.222108,-75.576653,1,2
P0315,3160287,3,2016,6.241593,-75.641488,1,2
P0316,3160288,3,2016,4.734236,-74.07069,1,1
P0317,3160289,3,2016,11.035223,-74.806112,1,4
P0318,3160290,3,2016,8.482378,-75.900923,2,9
P0319,3160291,3,2016,4.654489,-74.043081,1,1
P0320,3160292,3,2016,1.728568,-77.112503,2,8
P0321,3160293,3,2016,4.64122,-74.070965,1,1
P0324,3160294,3,2016,8.673511,-75.728511,2,9
P0325,3160295,3,2016,1.610738,-77.24338,2,8
P0327,3160297,3,2016,6.186759,-75.548167,1,2
P0328,3160298,3,2016,4.722722,-74.168842,1,1
P0329,3160299,3,2016,3.390827,-76.525785,1,3
P0330,3160300,3,2016,1.515762,-78.017699,2,8
P0332,3160302,3,2016,6.240788,-75.52139,1,2
P0333,3160303,3,2016,6.885935,-75.690813,2,7
P0334,3160304,3,2016,4.651579,-74.147727,1,1
P0335,3160305,3,2016,4.651332,-74.152046,1,1
P0336,3160306,3,2016,4.637243,-74.091911,1,1
P0337,3160307,3,2016,3.389974,-76.480666,1,3
P0338,3160308,3,2016,4.664261,-73.996089,1,1
P0339,3160309,3,2016,10.927237,-74.756268,1,4
P0341,3160311,3,2016,8.740445,-75.489302,2,9
P0342,3160312,3,2016,4.497272,-74.185202,1,1
P0343,3160313,3,2016,5.593667,-73.21642,2,6
P0344,3160314,3,2016,4.503176,-74.01137,1,1
P0345,3160315,3,2016,4.562063,-74.169104,1,1
P0346,3160316,3,2016,10.350411,-75.512704,1,5
P0347,3160317,3,2016,4.743573,-74.130874,1,1
P0348,3160318,3,2016,6.229677,-75.423512,1,2
P0349,3160319,3,2016,6.182952,-75.610317,1,2
P0351,3160320,3,2016,4.776648,-74.080668,1,1
P0353,3160321,3,2016,4.622496,-74.124621,1,1
P0354,3160322,3,2016,6.934976,-75.505869,2,7
P0355,3160323,3,2016,4.676418,-74.016459,1,1
P0356,3160324,3,2016,10.96984,-74.814889,1,4
P0357,3160325,3,2016,6.31838,-72.735449,2,6
P0358,3160326,3,2016,8.152009,-75.365096,2,9
P0359,3160327,3,2016,6.335533,-75.627408,1,2
P0360,3160328,3,2016,6.284921,-75.58038,1,2
P0361,3160329,3,2016,5.214897,-72.996068,2,6
P0362,3160330,3,2016,3.877228,-74.529218,2,1
P0363,3160331,3,2016,8.761892,-75.648539,2,9
P0364,3160332,3,2016,4.677072,-74.054189,1,1
P0365,3160333,3,2016,10.87016,-74.817677,1,4
P0366,3160334,3,2016,3.526524,-76.455293,1,3
P0367,3160335,3,2016,8.7774,-75.87635,2,9
P0368,3160336,3,2016,6.180726,-75.490937,1,2
P0370,3160338,3,2016,3.489827,-76.487844,1,3
P0371,3160339,3,2016,10.952786,-74.814035,1,4
P0372,3160340,3,2016,10.96764,-74.833907,1,4
P0374,3160341,3,2016,3.49672,-76.47519,1,3
P0375,3160342,3,2016,7.252196,-75.788885,2,7
P0376,3160343,3,2016,1.948015,-77.272339,2,8
P0377,3160344,3,2016,6.167658,-75.597079,1,2
P0378,3160345,3,2016,10.406634,-75.537887,1,5
P0379,3160346,3,2016,7.000109,-75.574844,2,7
P0380,3160347,3,2016,10.969008,-74.737975,1,4
P0381,3160348,3,2016,4.666343,-74.114137,1,1
P0383,3160349,3,2016,6.297006,-75.564426,1,2
P0384,3160350,3,2016,3.454119,-76.503877,1,3
P0386,3160352,3,2016,10.342897,-75.484287,1,5
P0388,3160354,3,2016,4.39497,-74.436765,2,1
P0389,3160355,3,2016,6.164262,-75.540203,1,2
P0390,3160356,3,2016,4.756185,-74.090339,1,1
P0391,3160357,3,2016,6.234197,-75.637246,1,2
P0392,3160358,3,2016,5.929941,-72.869919,2,6
P0393,3160359,3,2016,10.899478,-74.844979,1,4
P0394,3160360,3,2016,4.483583,-74.480598,2,1
